X_LEFT_ANKLE,X_LEFT_ELBOW,X_LEFT_FOOT_INDEX,X_LEFT_HEEL,X_LEFT_HIP,X_LEFT_INDEX,X_LEFT_KNEE,X_LEFT_PINKY,X_LEFT_SHOULDER,X_LEFT_THUMB,X_LEFT_WRIST,X_RIGHT_ANKLE,X_RIGHT_ELBOW,X_RIGHT_FOOT_INDEX,X_RIGHT_HEEL,X_RIGHT_HIP,X_RIGHT_INDEX,X_RIGHT_KNEE,X_RIGHT_PINKY,X_RIGHT_SHOULDER,X_RIGHT_THUMB,X_RIGHT_WRIST,Y_LEFT_ANKLE,Y_LEFT_ELBOW,Y_LEFT_FOOT_INDEX,Y_LEFT_HEEL,Y_LEFT_HIP,Y_LEFT_INDEX,Y_LEFT_KNEE,Y_LEFT_PINKY,Y_LEFT_SHOULDER,Y_LEFT_THUMB,Y_LEFT_WRIST,Y_RIGHT_ANKLE,Y_RIGHT_ELBOW,Y_RIGHT_FOOT_INDEX,Y_RIGHT_HEEL,Y_RIGHT_HIP,Y_RIGHT_INDEX,Y_RIGHT_KNEE,Y_RIGHT_PINKY,Y_RIGHT_SHOULDER,Y_RIGHT_THUMB,Y_RIGHT_WRIST,Visibility_LEFT_ANKLE,Visibility_LEFT_ELBOW,Visibility_LEFT_FOOT_INDEX,Visibility_LEFT_HEEL,Visibility_LEFT_HIP,Visibility_LEFT_INDEX,Visibility_LEFT_KNEE,Visibility_LEFT_PINKY,Visibility_LEFT_SHOULDER,Visibility_LEFT_THUMB,Visibility_LEFT_WRIST,Visibility_RIGHT_ANKLE,Visibility_RIGHT_ELBOW,Visibility_RIGHT_FOOT_INDEX,Visibility_RIGHT_HEEL,Visibility_RIGHT_HIP,Visibility_RIGHT_INDEX,Visibility_RIGHT_KNEE,Visibility_RIGHT_PINKY,Visibility_RIGHT_SHOULDER,Visibility_RIGHT_THUMB,Visibility_RIGHT_WRIST,Image,Label
208.97815704345703,305.02405166625977,212.10176467895508,203.0925941467285,230.51761627197263,320.8506774902344,238.5826873779297,317.40062713623047,358.4326934814453,312.1381187438965,304.9422645568848,207.1749496459961,307.7315139770508,210.1222038269043,204.7241973876953,215.94951629638672,336.75121307373047,189.04844284057617,328.4716033935547,347.2740936279297,334.95750427246094,323.17249298095703,175.93644618988037,187.26575374603271,167.1750783920288,170.06619930267334,176.0568809509277,155.56816577911377,221.2318181991577,155.1775360107422,166.52369499206543,169.5420742034912,174.2712163925171,196.2774896621704,145.63015937805176,209.42054271698,182.73367881774905,172.1572780609131,141.43986225128174,212.6936101913452,138.9749050140381,156.21551513671875,142.5029182434082,142.93537616729736,0.6562944650650024,0.3696402311325073,0.6682607531547546,0.6468850374221802,0.9974989295005798,0.4329966306686401,0.641055166721344,0.4254980087280273,0.998643398284912,0.4306570887565613,0.4240513741970062,0.7180366516113281,0.7390998601913452,0.7098997235298157,0.7116361856460571,0.9979432225227356,0.5777637958526611,0.7745311260223389,0.5853120684623718,0.998935043811798,0.5766029357910156,0.639090895652771,fall013.jpg,Fall
177.06432342529297,323.1858444213867,127.5624656677246,170.47163009643555,293.1217956542969,336.8514633178711,229.00022506713867,335.57666778564453,324.4229507446289,333.1462478637696,329.6819305419922,82.5068473815918,237.9500389099121,27.97648429870605,74.17055606842041,257.37415313720703,232.07769393920896,173.87737274169922,224.80388641357425,266.84255599975586,237.1848106384277,229.9215316772461,261.31542205810547,223.56066226959229,273.43334197998047,257.6084804534912,171.3267946243286,210.7811737060547,215.32166004180908,225.98065853118896,182.5267124176025,194.37093257904053,224.32485580444336,169.0956687927246,109.03321981430054,188.43968868255612,174.714674949646,117.509286403656,151.16010189056396,166.7991828918457,150.47897815704346,84.33598279953003,153.21702003479004,143.3000135421753,0.6613427400588989,0.3972952961921692,0.6776611804962158,0.6367501616477966,0.9977339506149292,0.4605800807476043,0.6610793471336365,0.451822429895401,0.99869704246521,0.4565270245075226,0.4533067941665649,0.7252817749977112,0.6702707409858704,0.7209036946296692,0.7030221819877625,0.9981302618980408,0.5338122248649597,0.7746831178665161,0.53925621509552,0.9978182315826416,0.5342988967895508,0.5845558047294617,fall014.jpg,Fall
543.4664154052734,422.5864410400391,594.1614532470703,549.421272277832,385.2401351928711,419.97631072998047,459.890022277832,416.4391708374024,440.6578826904297,418.3995819091797,415.07511138916016,346.92657470703125,350.9758758544922,349.7563934326172,361.157455444336,344.1578674316406,287.20327377319336,286.2264442443848,270.3170394897461,380.71414947509766,303.1496238708496,304.24428939819336,406.552677154541,282.79123306274414,408.1654930114746,413.5473346710205,266.1738681793213,308.36045265197754,322.2463130950928,309.7737407684326,282.3690605163574,304.5655918121338,304.736909866333,261.0491466522217,264.8034381866455,280.9144878387451,260.6546974182129,228.45025062561035,328.56983184814453,234.3674325942993,325.1924514770508,237.4990940093994,326.4253234863281,315.7445240020752,0.6920809745788574,0.3891908824443817,0.7074904441833496,0.6704137325286865,0.997959315776825,0.4927302896976471,0.6932831406593323,0.483797550201416,0.9988234639167786,0.4881354868412018,0.4836880564689636,0.7327803373336792,0.685513436794281,0.7315136194229126,0.7199530005455017,0.998317003250122,0.5637175440788269,0.796737015247345,0.5683537125587463,0.9980357885360718,0.565340518951416,0.611970067024231,fall015.jpg,Fall
175.62908172607422,451.32442474365234,158.6859893798828,168.84401321411133,266.89685821533203,441.5860748291016,226.91421508789065,443.9541244506836,407.7322769165039,438.2506561279297,441.5612030029297,180.2364158630371,353.20037841796875,155.93002319335938,178.20829391479492,253.01755905151367,310.33273696899414,219.9321746826172,276.8729782104492,379.2204284667969,322.7284622192383,311.4315223693848,146.23229026794434,153.74486446380615,135.71072101593018,153.57451915740967,145.24964332580566,143.5413694381714,128.0564260482788,141.30017280578613,148.26181411743164,144.83598232269287,141.90951347351074,131.1707067489624,122.65221118927002,126.17365837097168,137.6028299331665,134.24561977386475,115.10366678237916,108.44955682754517,116.79036855697632,131.814923286438,114.99287366867064,117.07145690917967,0.691518247127533,0.4411380290985107,0.7060320377349854,0.6746073961257935,0.9976806044578552,0.4729442894458771,0.7090252041816711,0.4658904671669006,0.998077929019928,0.4756825864315033,0.483276218175888,0.7079436182975769,0.6527937054634094,0.712150514125824,0.7097085118293762,0.9979007840156556,0.5281291007995605,0.778354823589325,0.531751811504364,0.9969037175178528,0.5302637219429016,0.5732797384262085,fall016.jpg,Fall
600.1512908935547,411.7463684082031,613.1745147705078,607.2734832763672,465.28980255126953,329.32823181152344,543.1599044799805,342.00218200683594,372.29793548583984,331.3513946533203,349.4950485229492,563.804931640625,247.93107986450195,573.7958526611328,573.8217163085938,433.4482192993164,149.3091583251953,502.0616149902344,153.63637924194336,292.54451751708984,161.19449615478516,174.68793869018555,44.220314025878906,379.5509433746338,61.92137718200684,26.911354064941406,193.20154666900635,440.6854248046875,128.6099910736084,446.5257453918457,304.4535827636719,432.630615234375,426.9704532623291,34.357566833496094,274.2356586456299,54.03837203979492,19.582459330558777,164.26531791687012,296.8089294433594,105.7137393951416,292.2681999206543,259.8060607910156,296.8241500854492,293.7887477874756,0.7176675200462341,0.4961398541927337,0.7230319976806641,0.7030107378959656,0.997776210308075,0.5216659307479858,0.7344462871551514,0.5152433514595032,0.998131275177002,0.5223656892776489,0.5329164862632751,0.6862649321556091,0.665774405002594,0.7001942992210388,0.6941931247711182,0.9976435899734496,0.5596247911453247,0.7327681183815002,0.5632479786872864,0.9962829351425172,0.5591496825218201,0.6015369892120361,fall018.jpg,Fall
483.41941833496094,558.6251831054688,524.6643829345703,470.07606506347656,419.5166778564453,565.260124206543,464.0560150146485,580.8452606201172,507.6973724365234,562.4086380004883,574.1284942626953,190.4802703857422,297.1735000610352,167.71162033081055,187.30661392211917,337.8459930419922,355.8673477172852,244.8372459411621,340.69053649902344,345.5461502075196,353.47652435302734,325.6056213378906,336.47729873657227,288.71984481811523,367.1909236907959,331.9200611114502,228.4073781967163,389.1909313201904,299.4701671600342,390.8590507507324,251.306734085083,379.436731338501,363.8414669036865,147.66859531402588,174.09915447235107,160.88134288787842,143.5605812072754,168.88429641723633,261.62787437438965,162.99272060394287,253.4458065032959,153.47784519195557,260.7421875,249.2856502532959,0.7444982528686523,0.5420882701873779,0.7458420395851135,0.7266798615455627,0.997995376586914,0.5679945349693298,0.760434091091156,0.5623133182525635,0.998185098171234,0.568381130695343,0.5789337158203125,0.7081125378608704,0.6723641157150269,0.7244337201118469,0.7129795551300049,0.9978758096694946,0.5912068486213684,0.7579614520072937,0.594115138053894,0.9965980648994446,0.5888687372207642,0.6329555511474609,fall019.jpg,Fall
466.4488983154297,271.5580177307129,477.0438766479492,476.6561508178711,376.7732620239258,242.12024688720703,439.79339599609375,250.61763763427732,216.7537879943848,248.93083572387692,253.66548538208008,288.12753677368164,322.94429779052734,222.98599243164065,405.4100036621094,384.6475982666016,245.02803802490237,373.1718826293945,246.27161026000977,277.70944595336914,251.16687774658203,264.2380142211914,172.66565322875977,173.68743896484375,54.14081454277039,169.795503616333,126.65041923522948,177.5926637649536,96.5168595314026,174.58695888519287,202.3450756072998,180.863356590271,173.41486930847168,90.0831127166748,301.4956283569336,62.44465827941895,91.2137246131897,164.30819034576416,340.0129508972168,144.25543785095215,333.9568519592285,262.8843212127685,334.34460639953613,329.7762393951416,0.7672002911567688,0.5117203593254089,0.7680678367614746,0.7497437000274658,0.9968709945678712,0.528911828994751,0.779068648815155,0.5243117213249207,0.996757745742798,0.5315086841583252,0.539382815361023,0.7345036268234253,0.6808756589889526,0.7466933131217957,0.7344467043876648,0.9973466992378236,0.5594056844711304,0.7804074883460999,0.5633814334869385,0.9959625005722046,0.5589307546615601,0.604895830154419,fall020.jpg,Fall
329.14928436279297,253.7006378173828,311.88501358032227,332.8654479980469,409.2726516723633,197.5166702270508,331.9662094116211,195.4887580871582,288.1926345825196,205.87718963623047,208.1962776184082,376.6279602050781,326.47449493408203,352.7136993408203,390.7271194458008,435.1986312866211,245.14524459838867,367.5046920776367,248.5012245178223,344.80716705322266,250.50189971923828,263.1624221801758,264.193696975708,268.5084056854248,267.54143714904785,262.2916603088379,245.2269172668457,257.59806632995605,257.8589057922363,259.7164535522461,318.2812786102295,255.5049705505371,257.8774166107178,245.50904273986816,261.553316116333,242.112979888916,248.232536315918,242.31797218322757,265.30935287475586,244.88325119018555,256.4797782897949,309.0757369995117,264.5043468475342,256.8815231323242,0.7150784134864807,0.4938881695270538,0.7287617921829224,0.706839919090271,0.996979594230652,0.5350052714347839,0.7196356058120728,0.5298628807067871,0.9969876408576964,0.5386155247688293,0.5438900589942932,0.7366951704025269,0.7020054459571838,0.7509457468986511,0.7362196445465088,0.9974965453147888,0.5825539231300354,0.7602627277374268,0.5859236717224121,0.9962751865386964,0.5804418921470642,0.6298116445541382,fall021.jpg,Fall
369.74246978759766,295.7419967651367,379.8893737792969,363.5769653320313,355.1284408569336,243.17377090454104,368.5617065429688,249.1087532043457,279.392204284668,246.48849487304688,257.0576858520508,348.7345123291016,176.61855697631836,371.8980407714844,346.8033599853516,320.25821685791016,215.69656372070312,338.8711166381836,199.3731689453125,214.56527709960935,222.7909278869629,199.18426513671875,171.3700532913208,327.5742244720459,186.86097621917725,161.49285793304443,223.31166744232175,384.6633052825928,212.0688772201538,387.9848384857178,281.1321830749512,378.5713291168213,373.74441146850586,172.116379737854,343.02663803100586,190.8596134185791,165.15031814575195,220.870099067688,400.8090591430664,196.93566799163816,406.1341953277588,305.6095218658447,381.278657913208,376.3962364196777,0.7237116098403931,0.5437613129615784,0.7369799613952637,0.7212508916854858,0.997036337852478,0.5792942047119141,0.7267714142799377,0.5745166540145874,0.9971361756324768,0.5816252827644348,0.5882546305656433,0.6831300854682922,0.7086073756217957,0.7057361006736755,0.6910874247550964,0.9973547458648682,0.6186933517456055,0.6996767520904541,0.6209317445755005,0.9965621829032898,0.6169747710227966,0.6618532538414001,fall022.jpg,Fall
401.4842224121094,365.0873947143554,414.715461730957,409.61204528808594,390.0712966918945,408.56666564941406,345.11837005615234,410.2593994140625,296.3273239135742,400.20118713378906,398.7956237792969,188.20795059204104,311.33676528930664,149.94006156921387,183.5675811767578,373.5649108886719,331.0367584228516,263.4763717651367,332.8504943847656,250.2091217041016,330.6755828857422,327.29000091552734,305.6132411956787,346.8188667297363,302.0665454864502,299.0420150756836,304.49435234069824,368.5317707061768,332.3568534851074,364.0584754943848,337.83785820007324,366.21108055114746,367.9680919647217,269.33918952941895,333.9520740509033,277.4529361724853,257.32489585876465,278.323974609375,350.2518653869629,312.2538757324219,348.98165702819824,317.70031929016113,342.94392585754395,338.25236320495605,0.7400262951850891,0.497337132692337,0.7494380474090576,0.7388979196548462,0.9972705245018004,0.5588583946228027,0.7440232038497925,0.5557549595832825,0.996885061264038,0.5605654716491699,0.5628976225852966,0.7115297913551331,0.706704318523407,0.7302624583244324,0.7163895964622498,0.9975851774215698,0.646938145160675,0.7241259217262268,0.6493352651596069,0.996854603290558,0.6430031657218933,0.6887621879577637,fall023.jpg,Fall
319.76551055908203,188.67366790771484,319.7115135192871,321.6594696044922,299.78816986083984,145.77560424804688,309.05025482177734,151.93389892578125,198.06316375732425,148.22522163391113,157.04401016235352,341.1870574951172,204.4528007507324,334.5172500610352,344.83348846435547,303.1502914428711,132.05999374389648,314.72354888916016,140.1361846923828,207.39313125610352,135.5937957763672,149.27531242370603,259.2336845397949,267.03537940979004,259.47638511657715,260.1167392730713,260.9796524047852,258.0149173736572,257.2056198120117,260.61009407043457,276.6211795806885,256.160945892334,258.2963275909424,244.76526260375977,248.12301635742188,246.94713592529297,249.4031238555908,228.4555292129517,235.76103687286377,235.65075874328613,228.5139226913452,251.65371894836423,240.04637718200684,235.39429664611816,0.6937988996505737,0.4671909213066101,0.7129784226417542,0.7070443630218506,0.9971595406532288,0.5643194913864136,0.6872549653053284,0.5612720251083374,0.9953080415725708,0.5635800957679749,0.5619220733642578,0.6957389116287231,0.7285146713256836,0.7145028710365295,0.7073683142662048,0.9977473020553588,0.6757205128669739,0.7023931741714478,0.6777877807617188,0.9970110654830932,0.6706893444061279,0.7139236330986023,fall024.jpg,Fall
